Id,Label,name,次数,Weighted Degree,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality,Eccentricity,Closeness Centrality,Betweenness Centrality,ave_view,ave_comment,ave_mylist,ave_starttime,ave_length
2059,2059,デビ,10,10,5.50E-04,5.50E-04,22,5.77E-04,0,1,45,0.054063494,3,2.40661157,0,51482,2326,123,2011-05-06 14:21:44,1429
1968,1968,エネゴリくん,10,10,5.50E-04,5.50E-04,22,5.78E-04,0,1,45,0.058915022,3,2.394214876,0,24221,635,335,2010-03-13 12:40:47,564
1157,1157,N好きに定評のあるゆっくり,10,10,5.50E-04,5.50E-04,22,5.78E-04,0,1,45,0.058915022,3,2.394214876,0,24221,635,335,2010-03-13 12:40:47,564
3373,3373,スーパードンキーコング,10,10,5.50E-04,5.50E-04,22,5.78E-04,0,1,45,0.058915022,3,2.394214876,0,24221,635,335,2010-03-13 12:40:47,564
153,153,lemoN,10,10,5.50E-04,5.50E-04,22,5.78E-04,0,1,45,0.058915022,3,2.394214876,0,24221,635,335,2010-03-13 12:40:47,564
4726,4726,ゆっくりんご,9,9,5.00E-04,5.00E-04,22,5.58E-04,0,1,36,0.053202356,3,2.410743802,0,4828,514,23,2011-05-29 11:25:30,1245
4727,4727,凄い.色々な意味で.2人組,10,10,5.50E-04,5.50E-04,14,5.74E-04,0,1,45,0.026934129,3,2.680991736,0,55335.1692,1637.450147,222.2832125,2011-06-22 22:26:40,591.6415863
5704,5704,濃密な時間の流れ,9,9,5.00E-04,5.00E-04,22,5.44E-04,0,1,36,0.041528064,3,2.414876033,0,24450,277,45,2012-10-13 12:06:18,169
4030,4030,初めてのクトゥルフ,10,16,5.50E-04,5.50E-04,22,5.89E-04,0,0.866666667,39,0.0428895,3,2.409090909,3.831406651,28498.66667,689,76.66666667,2012-10-16 15:28:12,358.6666667
6189,6189,編集の本気,9,9,5.00E-04,5.00E-04,22,5.44E-04,0,1,36,0.041528064,3,2.414876033,0,24450,277,45,2012-10-13 12:06:18,169
3696,3696,東海道.山陽旧幹線,10,10,5.50E-04,5.50E-04,4,5.47E-04,0,1,45,0.024855578,3,2.734710744,0,17345.81079,1369.647513,198.823116,2011-06-06 12:47:30,567.4462634
2644,2644,ゆっくりロボット物実況最終回リンク,18,67,9.49E-04,9.49E-04,22,9.77E-04,0,0.581699346,89,0.069401561,3,2.402479339,12.88718338,7865.909091,530,27.54545455,2011-02-12 07:41:25,816.2727273
2877,2877,もてなし過ぎなメガ様,10,10,5.50E-04,5.50E-04,22,5.91E-04,0,1,45,0.057104317,3,2.409917355,0,3847,200,6,2010-10-13 07:32:58,1068
2172,2172,ゆっくりレトロゲーの車窓から,10,16,5.50E-04,5.50E-04,22,5.91E-04,0,1,45,0.057104317,3,2.409917355,0,3013.6,152.6,6.4,2010-10-27 16:43:03,1168.2
4084,4084,ラジ霊,9,28,5.00E-04,5.00E-04,22,5.36E-04,0,1,36,0.056411385,3,2.410743802,0,4512.75,235.5,18.5,2011-08-10 13:29:09,763.5
6225,6225,彼女.彼女.彼女,10,10,5.50E-04,5.50E-04,22,5.77E-04,0,1,45,0.054063494,3,2.40661157,0,27955.28883,1096.947743,320.5206014,2011-06-02 14:05:40,762.1959342
4072,4072,ゆっくリンクス,9,24,5.00E-04,5.00E-04,22,5.36E-04,0,1,36,0.056411385,3,2.410743802,0,4887.333333,236,19.66666667,2011-07-23 07:23:30,703.3333333
332,332,ACfa,9,24,5.00E-04,5.00E-04,22,5.36E-04,0,1,36,0.056411385,3,2.410743802,0,4887.333333,236,19.66666667,2011-07-23 07:23:30,703.3333333
4537,4537,時報キラー,10,10,5.50E-04,5.50E-04,9,5.23E-04,0,1,45,0.033511132,3,2.69338843,0,8600,670,87,2010-05-23 05:00:27,22
4734,4734,普通の魔法使い.物理,10,10,5.50E-04,5.50E-04,14,5.50E-04,0,1,45,0.030449862,3,2.680991736,0,51060.13395,1037.746488,177.2359542,2011-05-27 21:34:27,642.8802752
3566,3566,ゆっくりキバヤシ,10,10,5.50E-04,5.50E-04,14,5.39E-04,0,1,45,0.027730494,3,2.705785124,0,18739,622,111,2011-07-07 02:26:56,238
1434,1434,Xファイル,10,10,5.50E-04,5.50E-04,14,5.39E-04,0,1,45,0.027730494,3,2.705785124,0,18739,622,111,2011-07-07 02:26:56,238
1371,1371,Hamster＿Ｓｏｎｇ,9,9,5.00E-04,5.00E-04,22,5.58E-04,0,1,36,0.05349245,3,2.410743802,0,11580,631,15,2010-11-23 20:21:45,695
502,502,MMR,10,10,5.50E-04,5.50E-04,14,5.39E-04,0,1,45,0.027730494,3,2.705785124,0,18739,622,111,2011-07-07 02:26:56,238
5853,5853,筆記淫具,9,9,5.00E-04,5.00E-04,14,4.82E-04,0,1,36,0.038780906,3,2.616528926,0,21439,784,209,2011-12-19 00:02:21,320
2253,2253,しまっちゃうおばさん,9,9,5.00E-04,5.00E-04,14,4.82E-04,0,1,36,0.038780906,3,2.616528926,0,21439,784,209,2011-12-19 00:02:21,320
4235,4235,誰得,11,34,5.99E-04,5.99E-04,21,5.51E-04,0,0.781818182,43,0.067391292,3,2.44214876,8.390606661,7613.625,467.25,42.375,2009-10-06 10:41:33,144.375
5165,5165,旧支配者のキャロル,9,9,5.00E-04,5.00E-04,22,5.44E-04,0,1,36,0.041528064,3,2.414876033,0,24450,277,45,2012-10-13 12:06:18,169
556,556,さるの,10,13,5.50E-04,5.50E-04,14,5.17E-04,0,0.8,36,0.087106084,3,2.131404959,36.34223749,1595.333333,87.66666667,11.66666667,2011-04-05 14:04:35,816.3333333
2785,2785,出オチ,23,26,0.001198981,0.001198981,21,0.001054142,0,0.312252964,79,0.111570832,3,2.090909091,909.8682346,88162.85714,6254.142857,728.5,2011-03-19 01:53:15,706.8571429
3607,3607,もっと浄化されるべき,9,9,5.00E-04,5.00E-04,9,4.76E-04,0,1,36,0.031201175,3,2.749586777,0,9092,279,29,2013-12-21 17:12:44,600
2958,2958,むっくり,9,9,5.00E-04,5.00E-04,9,4.76E-04,0,1,36,0.031201175,3,2.749586777,0,9092,279,29,2013-12-21 17:12:44,600
1951,1951,コンセント,9,27,5.00E-04,5.00E-04,9,4.70E-04,0,1,36,0.03298811,3,2.723140496,0,2177,47,7,2010-08-17 05:34:20,371
6219,6219,隕石,9,9,5.00E-04,5.00E-04,21,4.93E-04,0,1,36,0.029045772,3,2.732231405,0,16147,364,101,2011-08-20 19:10:54,252
2044,2044,セウト,9,9,5.00E-04,5.00E-04,21,4.93E-04,0,1,36,0.029045772,3,2.732231405,0,16147,364,101,2011-08-20 19:10:54,252
1740,1740,アサルトエンジン,9,9,5.00E-04,5.00E-04,22,5.14E-04,0,1,36,0.050862673,3,2.349586777,0,5503.5,196,138.5,2013-02-13 21:14:32,654
2052,2052,バーザム,9,18,5.00E-04,5.00E-04,21,5.22E-04,0,1,36,0.030192126,3,2.665289256,0,6484,82.33333333,48,2013-03-01 10:49:29,285
315,315,AOZ,9,9,5.00E-04,5.00E-04,21,5.22E-04,0,1,36,0.030192126,3,2.665289256,0,8905,146,77,2013-08-27 19:57:45,288
2796,2796,プラモデル,9,18,5.00E-04,5.00E-04,21,5.22E-04,0,1,36,0.030192126,3,2.665289256,0,6484,82.33333333,48,2013-03-01 10:49:29,285
305,305,ガンプラ,9,18,5.00E-04,5.00E-04,21,5.22E-04,0,1,36,0.030192126,3,2.665289256,0,6050.75,105.25,39.5,2013-01-29 10:04:02,400.75
4485,4485,歌ってみろ,9,9,5.00E-04,5.00E-04,21,5.38E-04,0,1,36,0.019776277,3,2.766115702,0,30786,370.5,1119.5,2010-07-22 01:07:29,262.5
999,999,イヤホン推奨,9,9,5.00E-04,5.00E-04,21,5.38E-04,0,1,36,0.019776277,3,2.766115702,0,27807,1559.333333,79.66666667,2011-02-06 17:17:53,908
1962,1962,ゆっくりMAD,12,21,6.49E-04,6.49E-04,21,6.02E-04,0,0.666666667,44,0.074658726,3,2.189256198,88.70817828,5690.833333,1407.833333,47,2011-08-07 02:24:10,500.3333333
2194,2194,ゆっくり雑談,10,17,5.50E-04,5.50E-04,14,5.04E-04,0,0.888888889,40,0.059844423,3,2.485950413,6.061145847,4049.071429,191.1428571,20.07142857,2012-12-06 19:05:10,636.6428571
1276,1276,UC,9,9,5.00E-04,5.00E-04,21,5.22E-04,0,1,36,0.030192126,3,2.665289256,0,8905,146,77,2013-08-27 19:57:45,288
5638,5638,国道168号線,10,10,5.50E-04,5.50E-04,4,5.68E-04,0,1,45,0.022887805,3,2.73553719,0,420,27,2,2012-03-04 05:37:26,780
1590,1590,スパーダ,10,10,5.50E-04,5.50E-04,4,5.68E-04,0,1,45,0.022887805,3,2.73553719,0,593,35.33333333,3,2012-03-02 11:42:18,806.3333333
1113,1113,VT250シリーズ,10,10,5.50E-04,5.50E-04,4,5.68E-04,0,1,45,0.022887805,3,2.73553719,0,420,27,2,2012-03-04 05:37:26,780
690,690,ツーリング,10,10,5.50E-04,5.50E-04,4,5.68E-04,0,1,45,0.022887805,3,2.73553719,0,7875.56,153.72,34.64,2012-08-02 19:02:57,577.36
4930,4930,迷兵器で行こうシリーズ,9,9,5.00E-04,5.00E-04,4,5.60E-04,0,1,36,0.014569,3,2.808264463,0,15647,251.3333333,121.6666667,2013-01-03 23:12:29,220
2798,2798,バルモビル,9,9,5.00E-04,5.00E-04,4,5.60E-04,0,1,36,0.014569,3,2.808264463,0,8728,129,56,2013-04-06 18:58:54,266
4527,4527,実況プレイ,9,17,5.00E-04,5.00E-04,22,5.10E-04,0,0.694444444,25,0.062615261,3,2.308264463,15.69246383,881.8,58.8,2.6,2011-12-19 13:50:08,861.6
1181,1181,オブリビオン,7,13,4.00E-04,4.00E-04,22,4.26E-04,0,0.857142857,18,0.059557692,3,2.353719008,1.63149141,2958.666667,162.3333333,13.66666667,2011-06-02 07:24:58,1159.333333
2115,2115,ゆっくり怪談休憩所,11,17,5.99E-04,5.99E-04,9,6.13E-04,0,0.745454545,41,0.024171291,3,2.778512397,12.03991303,8448,388.75,91.75,2011-11-09 01:42:09,416.25
6230,6230,汚物は消毒だー！,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.050619561,3,2.410743802,0,27678,393,60,2010-09-19 15:27:59,559
3937,3937,保温調理鍋,10,16,5.50E-04,5.50E-04,4,5.36E-04,0,1,45,0.032804899,3,2.652892562,0,941.5,33.5,5,2010-06-23 15:45:55,260
4742,4742,漫才,9,9,5.00E-04,5.00E-04,21,4.81E-04,0,0.75,27,0.052318438,3,2.490082645,18.62410093,3536.5,236.5,81,2011-02-21 17:43:04,191.5
5827,5827,天使とダンスだ！,9,9,5.00E-04,5.00E-04,15,5.36E-04,0,1,36,0.055637474,3,2.312396694,0,215333,5115,874,2011-01-17 05:31:21,1208
3745,3745,宇宙ヤバイ,26,54,0.001348854,0.001348854,21,0.001211765,0,0.483076923,157,0.067652141,3,2.555371901,217.1992391,105256.6667,1421.444444,785.5555556,2011-01-10 21:11:10,313.7777778
1252,1252,フェーベ,10,10,5.50E-04,5.50E-04,21,5.31E-04,0,1,45,0.02397645,4,2.814049587,0,53081,448,140,2011-02-17 01:31:27,190
5731,5731,暗ドーナツ,10,10,5.50E-04,5.50E-04,21,5.31E-04,0,1,45,0.02397645,4,2.814049587,0,53081,448,140,2011-02-17 01:31:27,190
285,285,こうもり序曲,10,10,5.50E-04,5.50E-04,21,5.31E-04,0,1,45,0.02397645,4,2.814049587,0,53081,448,140,2011-02-17 01:31:27,190
3443,3443,中画面推奨,11,16,5.99E-04,5.99E-04,21,5.61E-04,0,0.945454545,52,0.04616677,3,2.582644628,6.047152784,107357,2710.5,942,2011-01-07 09:55:14,483
1961,1961,デススター,10,10,5.50E-04,5.50E-04,21,5.21E-04,0,1,45,0.03853062,3,2.612396694,0,120840,3124,1090,2011-01-05 19:50:59,496
1146,1146,これがやりたかっただけだろシリーズ,10,10,5.50E-04,5.50E-04,21,5.21E-04,0,1,45,0.03853062,3,2.612396694,0,120840,3124,1090,2011-01-05 19:50:59,496
1913,1913,ゆっくり実況クッキング,9,33,5.00E-04,5.00E-04,4,4.96E-04,0,0.777777778,28,0.026154395,4,2.757024793,23.35938485,2869.25,120.25,37.75,2011-04-26 18:03:48,427.25
56,56,お菓子作り,10,20,5.50E-04,5.50E-04,4,5.19E-04,0,0.933333333,42,0.048105488,3,2.571900826,14.1955601,1506,64,17.66666667,2010-07-15 03:56:16,227.6666667
3565,3565,チートをこえるチート,9,9,5.00E-04,5.00E-04,15,5.59E-04,0,1,36,0.038721843,3,2.328099174,0,333,128,6,2011-05-11 00:04:02,1715
2206,2206,エンゼル手術,9,9,5.00E-04,5.00E-04,15,5.59E-04,0,1,36,0.038721843,3,2.328099174,0,333,128,6,2011-05-11 00:04:02,1715
4037,4037,解説動画,8,8,4.50E-04,4.50E-04,22,4.49E-04,0,0.75,21,0.074348307,3,2.24214876,9.072802012,3200,115.5,44,2011-08-12 11:06:56,419.5
1507,1507,シュール,10,10,5.50E-04,5.50E-04,22,5.51E-04,0,1,45,0.046111245,3,2.421487603,0,8605.6,417,63.2,2011-01-05 12:37:48,1162.6
513,513,Action-ZERO,9,9,5.00E-04,5.00E-04,15,5.36E-04,0,1,36,0.055637474,3,2.312396694,0,215333,5115,874,2011-01-17 05:31:21,1208
3374,3374,スターオーシャンモナー,10,10,5.50E-04,5.50E-04,22,5.51E-04,0,1,45,0.046111245,3,2.421487603,0,541,58,1,2010-03-13 23:53:37,1423
6212,6212,分からんということが分かった.,10,10,5.50E-04,5.50E-04,21,5.38E-04,0,1,45,0.034289144,3,2.67107438,0,40737.52875,898.757955,151.4743228,2011-06-07 01:59:00,720.5991594
5284,5284,物語は紡ぎ紡がれていく,10,10,5.50E-04,5.50E-04,22,5.87E-04,0,1,45,0.056272192,3,2.409917355,0,11705,497,56,2011-05-13 13:37:39,1632
471,471,ruina,10,10,5.50E-04,5.50E-04,22,5.87E-04,0,1,45,0.056272192,3,2.409917355,0,10038,450,99,2011-06-10 07:59:19,1127
4144,4144,ゆっくりロディマス,10,10,5.50E-04,5.50E-04,22,5.91E-04,0,1,45,0.057104317,3,2.409917355,0,3847,200,6,2010-10-13 07:32:58,1068
2162,2162,トランスフォーマー,10,10,5.50E-04,5.50E-04,22,5.91E-04,0,1,45,0.057104317,3,2.409917355,0,3847,200,6,2010-10-13 07:32:58,1068
5590,5590,リア充爆発した,10,10,5.50E-04,5.50E-04,22,5.91E-04,0,1,45,0.057104317,3,2.409917355,0,146518.3333,12446.66667,282,2010-07-04 14:08:18,853.3333333
1387,1387,コンボイの謎,10,10,5.50E-04,5.50E-04,22,5.91E-04,0,1,45,0.057104317,3,2.409917355,0,3847,200,6,2010-10-13 07:32:58,1068
4085,4085,ソックスハント,9,9,5.00E-04,5.00E-04,22,5.80E-04,0,1,36,0.049960355,3,2.410743802,0,2840,133,10,2011-10-04 23:50:45,854
1302,1302,GPM,9,9,5.00E-04,5.00E-04,22,5.80E-04,0,1,36,0.049960355,3,2.410743802,0,2840,133,10,2011-10-04 23:50:45,854
3468,3468,それも私だ,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.050815261,3,2.409090909,0,33525,1441,87,2011-12-18 19:55:00,1730
4700,4700,大事なものは目蓋の裏,9,9,5.00E-04,5.00E-04,5,5.81E-04,0,1,36,0.051740643,3,2.410743802,0,208373,9472,878,2010-10-09 08:14:13,1150
2145,2145,ゆっくり実況プレイ最終回リンク,164,421,0.008242994,0.008242994,22,0.008265113,0,0.067858746,907,0.290156687,3,2.052892562,8458.539635,25591.55462,1488.882353,104.0252101,2011-03-17 02:16:58,1016.941176
1756,1756,ダブルクロス,17,33,8.99E-04,8.99E-04,22,8.73E-04,0,0.558823529,76,0.086818307,3,2.252066116,138.9788511,8492.727273,203.7272727,58.54545455,2013-02-19 07:21:52,752.2727273
1337,1337,ゆっくりボイス,126,497,0.006344607,0.006344607,21,0.005802055,0,0.114412698,901,0.319646268,2,1.895867769,24265.36135,4485.082707,95.37593985,33.60902256,2012-07-19 03:42:27,461.6315789
5313,5313,人柱アリス,10,10,5.50E-04,5.50E-04,8,5.42E-04,0,1,45,0.023172894,3,2.798347107,0,2852,175,34,2011-03-22 18:14:37,302
1205,1205,音楽,62,118,0.003147325,0.003147325,21,0.002835688,0,0.199365415,377,0.136859251,3,2.254545455,4299.756723,7451.097826,257.326087,199.2934783,2011-01-11 15:54:55,236.423913
4334,4334,期待の新人,11,12,5.99E-04,5.99E-04,9,5.94E-04,0,0.781818182,43,0.03073129,3,2.719834711,3.615434863,10781,222.5,167.6666667,2011-12-16 00:36:20,407.3333333
101,101,その他,42,116,0.002148174,0.002148174,21,0.001829512,0,0.286875726,247,0.140466391,3,2.208264463,1093.325437,2664.385714,117.0285714,19.87142857,2011-09-25 06:29:51,389.4
3450,3450,ボカロメタル,11,12,5.99E-04,5.99E-04,8,6.27E-04,0,0.872727273,48,0.025750335,3,2.7,76.23483511,6369,260.3333333,197.3333333,2011-07-23 10:46:49,178.6666667
2686,2686,初音ミク,32,76,0.001648599,0.001648599,8,0.001528424,0,0.338709677,168,0.07845504,3,2.492561983,843.0765263,28034.21053,2108.105263,278.0526316,2011-01-16 22:04:38,282.3684211
4542,4542,載しますP,9,41,5.00E-04,5.00E-04,8,4.97E-04,0,0.888888889,32,0.029647131,3,2.679338843,1.207775573,376.5714286,13.42857143,12.42857143,2010-10-05 20:40:39,187.5714286
126,126,Bitstar,9,41,5.00E-04,5.00E-04,8,4.97E-04,0,0.888888889,32,0.029647131,3,2.679338843,1.207775573,376.5714286,13.42857143,12.42857143,2010-10-05 20:40:39,187.5714286
3440,3440,ニコ生,10,10,5.50E-04,5.50E-04,21,5.38E-04,0,1,45,0.034289144,3,2.67107438,0,13267,417,420,2010-11-01 04:27:54,372
1242,1242,ゆっくり解説単発リンク,62,142,0.003147325,0.003147325,21,0.002739444,0,0.241142253,456,0.2025464,3,1.952892562,5126.228234,4112.633333,123,87.63333333,2011-11-10 00:51:20,348.1333333
5103,5103,条件付き確率,9,9,5.00E-04,5.00E-04,21,5.06E-04,0,1,36,0.027148524,4,2.751239669,0,2148,81,58,2012-03-05 06:17:38,307
89,89,Excel,9,9,5.00E-04,5.00E-04,21,5.06E-04,0,1,36,0.027148524,4,2.751239669,0,2148,81,58,2012-03-05 06:17:38,307
6214,6214,週刊世界の完走動画完走組,9,9,5.00E-04,5.00E-04,21,5.13E-04,0,1,36,0.028427933,3,2.69338843,0,33812,491,214,2010-12-03 06:46:45,222
273,273,ゆっくり解説,205,850,0.010291252,0.010291252,21,0.009316492,0,0.072644668,1519,0.361200817,3,1.833057851,67900.5202,19253.4127,605.1785714,208.6071429,2011-11-01 22:02:53,400.3690476
5039,5039,腹筋崩壊,13,13,6.99E-04,6.99E-04,22,7.13E-04,0,0.58974359,46,0.064422577,3,2.300826446,207.1547743,39631,1429.727273,239.2727273,2011-01-01 17:52:39,883
6305,6305,腋.毛.巫女,10,10,5.50E-04,5.50E-04,14,5.36E-04,0,1,45,0.030537289,3,2.707438017,0,14062.32219,1563.621662,164.6812146,2011-06-14 02:38:14,594.7012178
4137,4137,レイムノゲエム,10,10,5.50E-04,5.50E-04,13,5.74E-04,0,1,45,0.046291193,3,2.365289256,0,26220,1659,179,2011-10-02 13:11:08,1146
1423,1423,東方,283,803,0.01418794,0.01418794,14,0.012849401,0,0.053304263,2127,0.50240992,2,1.766115702,76116.37014,16382.69945,445.5519126,197.8469945,2011-05-24 09:05:12,448.9781421
419,419,ＣＭＬ.Ｐ,9,9,5.00E-04,5.00E-04,22,5.02E-04,0,1,36,0.045338264,3,2.446280992,0,7207.349408,1509.015402,433.1144505,2011-07-13 19:34:34,712.9180217
212,212,TRPG,71,197,0.003596943,0.003596943,22,0.003414567,0,0.178672032,444,0.176763103,3,2.071900826,2517.820442,8429.911111,217.9777778,65.13333333,2012-10-14 16:59:09,682.6444444
1325,1325,いつもと同じ迷子,9,9,5.00E-04,5.00E-04,9,5.14E-04,0,1,36,0.018719738,4,2.847933884,0,4072,176,16,2011-05-10 23:57:52,556
1323,1323,ゆっくり怪談,93,573,0.004696008,0.004696008,9,0.004176597,0,0.148667602,636,0.180443585,3,2.254545455,7219.756111,6301.07563,187.9187675,25.42577031,2013-06-20 13:54:35,396.4033613
4599,4599,愛しを渡るは黄昏ぞ,9,9,5.00E-04,5.00E-04,22,5.37E-04,0,1,36,0.041664404,3,2.423140496,0,61569,146,718,2012-02-23 22:46:41,130
259,259,D.amp.Dガールズサイド,9,9,5.00E-04,5.00E-04,22,5.58E-04,0,1,36,0.054628677,3,2.403305785,0,13314.3231,1185.41373,331.3929826,2011-07-13 03:21:47,522.0158108
5859,5859,東方落外三,9,9,5.00E-04,5.00E-04,10,5.16E-04,0,1,36,0.054590853,3,2.173553719,0,3768,119,42,2009-03-31 04:08:51,283
28,28,Fallout3,10,11,5.50E-04,5.50E-04,10,5.60E-04,0,0.888888889,40,0.071593205,3,2.167768595,2.413259109,26247.91667,629.2222222,69.02777778,2010-11-19 06:49:39,712.0555556
4776,4776,ゆっダン,10,10,5.50E-04,5.50E-04,21,5.20E-04,0,1,45,0.027736115,3,2.768595041,0,5503,105,17,2008-11-30 19:47:02,36
358,358,haru..ゆっくり怪談.,9,9,5.00E-04,5.00E-04,9,5.16E-04,0,1,36,0.025363762,3,2.725619835,0,3308.147439,1632.648525,431.2380185,2011-07-06 19:10:24,827.5190609
5331,5331,東方暴月弾,10,10,5.50E-04,5.50E-04,21,5.20E-04,0,1,45,0.027736115,3,2.768595041,0,5503,105,17,2008-11-30 19:47:02,36
19,19,SofTalk,75,175,0.003796773,0.003796773,21,0.003256291,0,0.203603604,565,0.206933491,3,2.000826446,5187.689566,10594.43902,160.9268293,194.6341463,2010-12-17 09:00:00,251.5365854
3969,3969,太陽系外惑星,14,28,7.49E-04,7.49E-04,21,7.02E-04,0,0.78021978,71,0.049734771,3,2.60661157,37.88246388,153545.5,1545,1080.5,2010-10-26 08:04:45,250
748,748,ゆっくり解説Part1リンク,53,162,0.002697707,0.002697707,21,0.002324285,0,0.275761974,380,0.188483779,3,1.959504132,3099.89327,21887.44853,897.8014706,319.6838235,2011-10-17 08:48:35,492.4632353
371,371,J..ｰ..し.破ぁ...,9,9,5.00E-04,5.00E-04,9,5.14E-04,0,1,36,0.018719738,4,2.847933884,0,11056.9057,1502.81782,406.3449182,2011-07-10 04:15:04,750.0896383
566,566,アフレコ,16,16,8.49E-04,8.49E-04,15,8.06E-04,0,0.591666667,71,0.099433551,3,2.099173554,277.638503,124438.5,3033.5,871.5,2010-06-23 00:11:07,625.5
4171,4171,早すぎる警告,12,26,6.49E-04,6.49E-04,14,6.23E-04,0,0.909090909,60,0.065181651,3,2.162809917,58.41335254,33165,893.6666667,185.3333333,2009-06-18 07:39:59,273
267,267,テレビ東方,50,110,0.002547834,0.002547834,14,0.002348839,0,0.24,294,0.11347905,3,2.338842975,1922.695092,7870.842105,199.0526316,51.73684211,2011-11-05 10:20:25,444.1578947
3425,3425,ぼっちアリスの中二病ＴＲＰＧ,9,9,5.00E-04,5.00E-04,22,5.35E-04,0,1,36,0.036786461,3,2.385123967,0,61078,1019,303,2012-10-17 19:35:00,1084
1749,1749,ゆっくりＴＲＰＧ,34,66,0.001748514,0.001748514,22,0.001677456,0,0.317290553,178,0.097498841,3,2.3,358.3397539,15984.06897,392.9655172,155.0344828,2012-12-20 04:17:52,672.4827586
4699,4699,阿部鬼,12,15,6.49E-04,6.49E-04,22,6.66E-04,0,0.803030303,53,0.062510178,3,2.369421488,5.605532361,163723,10231,392,2010-10-29 06:13:22,819
1384,1384,ごまだれ,20,22,0.001049108,0.001049108,14,9.82E-04,0,0.473684211,90,0.095924297,3,2.2,615.0905557,9883.5,378,134.75,2011-02-07 23:56:57,816.75
1477,1477,pop.nでパロ,9,9,5.00E-04,5.00E-04,17,5.88E-04,0,1,36,0.035456741,3,2.336363636,0,11087.25628,2063.003231,507.38491,2011-07-03 11:21:48,673.2219062
2918,2918,R.TYPE?版ライオス.sm11213402,9,9,5.00E-04,5.00E-04,15,5.36E-04,0,1,36,0.055637474,3,2.312396694,0,3438.858114,1242.204235,283.0381216,2011-06-28 05:50:00,715.6209544
5854,5854,東方超級者向けリンク,10,10,5.50E-04,5.50E-04,14,5.36E-04,0,1,45,0.030537289,3,2.707438017,0,21528,1289,325,2012-03-27 18:51:17,792
569,569,くろりちん,22,48,0.001149023,0.001149023,14,0.001054279,0,0.536796537,124,0.06138432,3,2.531404959,190.653513,19699.66667,702.1666667,272.3333333,2011-11-26 22:20:56,369.5
4679,4679,天海春香,9,9,5.00E-04,5.00E-04,11,5.77E-04,0,1,36,0.013906713,3,2.880165289,0,475,51,2,2012-07-08 11:55:20,200
568,568,アイドルマスター,36,43,0.001848429,0.001848429,22,0.001764059,0,0.285714286,180,0.115128167,3,2.127272727,2430.21813,2602.222222,94,45.77777778,2013-02-11 14:04:01,461.8888889
6278,6278,瀟洒なまとめ,9,9,5.00E-04,5.00E-04,14,5.05E-04,0,1,36,0.027346108,3,2.668595041,0,20465,612,145,2013-05-02 16:30:21,237
1362,1362,MMD紙芝居,23,66,0.001198981,0.001198981,14,0.00115886,0,0.5256917,133,0.051974664,3,2.492561983,416.186945,18215.75,377,142.875,2013-04-09 01:34:03,313.625
6276,6276,紅魔館の日常,9,9,5.00E-04,5.00E-04,14,5.08E-04,0,1,36,0.027222702,3,2.668595041,0,22244,335,115,2013-03-14 15:32:18,153
392,392,MikuMikudance,44,110,0.002248089,0.002248089,14,0.002135156,0,0.269556025,255,0.115326189,3,2.185950413,3014.240093,8832.4,230.05,89.95,2012-10-05 23:06:15,500.35
4508,4508,衝撃のラスト,92,131,0.004646051,0.004646051,9,0.004227144,0,0.137601529,576,0.243014705,3,1.93553719,12561.14301,49242.57143,2602.392857,291.75,2011-04-20 17:58:22,657.8928571
182,182,Oblivion,9,17,5.00E-04,5.00E-04,22,5.16E-04,0,0.694444444,25,0.067212551,3,2.347107438,6.579201682,19166.5,549.75,77.75,2011-04-15 00:15:41,1008
4710,4710,寄生ジョーカー,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.055867084,3,2.384297521,0,83362,3089,342,2010-11-14 00:44:55,1018
2888,2888,まさかのナナメ移動,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.055867084,3,2.384297521,0,83362,3089,342,2010-11-14 00:44:55,1018
1439,1439,R.TYPE_FINAL,9,9,5.00E-04,5.00E-04,15,5.30E-04,0,1,36,0.056114896,3,2.311570248,0,17287.65148,1229.370368,194.4477385,2011-06-30 07:23:37,686.8982831
1398,1398,お局の人,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.055867084,3,2.384297521,0,83362,3089,342,2010-11-14 00:44:55,1018
6266,6266,顔からしてやましい松山,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.055867084,3,2.384297521,0,83362,3089,342,2010-11-14 00:44:55,1018
456,456,DQN虐殺,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.055867084,3,2.384297521,0,83362,3089,342,2010-11-14 00:44:55,1018
